Id,Label,Source,Target,Weight,Season
,,BERIC,TORMUND,24.0,8.0
,,BRAN,JAIME,24.0,8.0
,,BRIENNE,SANSA,24.0,8.0
,,CERSEI,MOUNTAIN,24.0,8.0
,,SAM,TYRION,24.0,8.0
,,BRAN,SAM,23.0,8.0
,,BRIENNE,GREY_WORM,23.0,8.0
,,BRIENNE,SAM,23.0,8.0
,,DAENERYS,JAIME,23.0,8.0
,,DAENERYS,MISSANDEI,23.0,8.0
,,GREY_WORM,SAM,23.0,8.0
,,GREY_WORM,TORMUND,23.0,8.0
,,ARYA,DAVOS,22.0,8.0
,,ARYA,NORA,22.0,8.0
,,HOUND,TORMUND,22.0,8.0
,,NORA,VICKY,22.0,8.0
,,SANSA,VARYS,22.0,8.0
,,ARYA,BRAN,21.0,8.0
,,ARYA,DAENERYS,21.0,8.0
,,DAENERYS,GENDRY,21.0,8.0
,,MISSANDEI,TYRION,21.0,8.0
,,BRONN,QYBURN,20.0,8.0
,,PODRICK,TORMUND,20.0,8.0
,,DAVOS,TORMUND,19.0,8.0
,,GENDRY,TORMUND,19.0,8.0
,,GREY_WORM,JAIME,19.0,8.0
,,JAIME,SAM,19.0,8.0
,,JON,NIGHT_KING,19.0,8.0
,,QYBURN,TYRION,19.0,8.0
,,TORMUND,TYRION,19.0,8.0
,,ARYA,BERIC,18.0,8.0
,,BRIENNE,DAVOS,18.0,8.0
,,GREY_WORM,SANSA,18.0,8.0
,,GREY_WORM,VARYS,18.0,8.0
,,JORAH,TORMUND,18.0,8.0
,,PODRICK,TYRION,18.0,8.0
,,DAENERYS,DAVOS,17.0,8.0
,,DAVOS,SANSA,17.0,8.0
,,EURON,JAIME,17.0,8.0
,,GENDRY,SAM,17.0,8.0
,,JORAH,LYANNA_MORMONT,17.0,8.0
,,BRAN,DAENERYS,16.0,8.0
,,DAENERYS,TORMUND,16.0,8.0
,,EDDISON_TOLLETT,SAM,16.0,8.0
,,GENDRY,GREY_WORM,16.0,8.0
,,BERIC,SAM,15.0,8.0
,,BRAN,GREY_WORM,15.0,8.0
,,BRAN,NIGHT_KING,15.0,8.0
,,MISSANDEI,VARYS,15.0,8.0
,,ARYA,VICKY,14.0,8.0
,,DAVOS,SAM,14.0,8.0
,,DAVOS,VARYS,14.0,8.0
,,HOUND,SANSA,14.0,8.0
,,JAIME,JORAH,14.0,8.0
,,JAIME,SANSA,14.0,8.0
,,MISSANDEI,SANSA,14.0,8.0
,,SANSA,YOHN_ROYCE,14.0,8.0
,,ARYA,GREY_WORM,13.0,8.0
,,ARYA,MELISANDRE,13.0,8.0
,,BERIC,JORAH,13.0,8.0
,,BRIENNE,GENDRY,13.0,8.0
,,BRIENNE,JORAH,13.0,8.0
,,BRONN,JAIME,13.0,8.0
,,EDDISON_TOLLETT,TORMUND,13.0,8.0
,,GENDRY,JAIME,13.0,8.0
,,LYANNA_MORMONT,SAM,13.0,8.0
,,BERIC,GREY_WORM,12.0,8.0
,,CRAYAH,DIRAH,12.0,8.0
,,MOUNTAIN,QYBURN,12.0,8.0
,,SAM,SANSA,12.0,8.0
,,SANSA,MAESTER_WOLKAN,12.0,8.0
,,ARYA,TYRION,11.0,8.0
,,BRAN,BRIENNE,11.0,8.0
,,BRIENNE,DAENERYS,11.0,8.0
,,BRIENNE,JON,11.0,8.0
,,CERSEI,HARRY,11.0,8.0
,,DAENERYS,THEON,11.0,8.0
,,GILLY,SAM,11.0,8.0
,,GREY_WORM,JORAH,11.0,8.0
,,JAIME,JON,11.0,8.0
,,JON,JORAH,11.0,8.0
,,JON,LYANNA_MORMONT,11.0,8.0
,,JON,MISSANDEI,11.0,8.0
,,JORAH,MELISANDRE,11.0,8.0
,,MARTHA,VARYS,11.0,8.0
,,SANSA,THEON,11.0,8.0
,,ARYA,SAM,10.0,8.0
,,BERIC,BRIENNE,10.0,8.0
,,BRONN,DAVOS,10.0,8.0
,,DAENERYS,EURON,10.0,8.0
,,DAENERYS,MAESTER_WOLKAN,10.0,8.0
,,DAENERYS,NIGHT_KING,10.0,8.0
,,DAVOS,JAIME,10.0,8.0
,,DAVOS,MELISANDRE,10.0,8.0
,,HOUND,JAIME,10.0,8.0
,,JAIME,LYANNA_MORMONT,10.0,8.0
,,JORAH,SANSA,10.0,8.0
,,JORAH,TYRION,10.0,8.0
,,SANSA,TORMUND,10.0,8.0
,,BERIC,EDDISON_TOLLETT,9.0,8.0
,,BERIC,JAIME,9.0,8.0
,,BRAN,DAVOS,9.0,8.0
,,BRIENNE,VARYS,9.0,8.0
,,CERSEI,MISSANDEI,9.0,8.0
,,DAVOS,PODRICK,9.0,8.0
,,GILLY,JON,9.0,8.0
,,GILLY,LITTLE_SAM,9.0,8.0
,,HOUND,JORAH,9.0,8.0
,,JON,LYANNA,9.0,8.0
,,JORAH,VARYS,9.0,8.0
,,TYRION,MAESTER_WOLKAN,9.0,8.0
,,TYRION,YOHN_ROYCE,9.0,8.0
,,ALYS,TYRION,8.0,8.0
,,BERIC,JON,8.0,8.0
,,BRAN,VARYS,8.0,8.0
,,BRONN,SAM,8.0,8.0
,,EDDISON_TOLLETT,JON,8.0,8.0
,,EURON,YARA,8.0,8.0
,,GENDRY,JORAH,8.0,8.0
,,GENDRY,PODRICK,8.0,8.0
,,GILLY,SANSA,8.0,8.0
,,GILLY,TYRION,8.0,8.0
,,GILLY,VARYS,8.0,8.0
,,HOUND,MELISANDRE,8.0,8.0
,,HOUND,SAM,8.0,8.0
,,NIGHT_KING,THEON,8.0,8.0
,,PODRICK,SAM,8.0,8.0
,,THEON,YARA,8.0,8.0
,,ARYA,TORMUND,7.0,8.0
,,ARYA,VARYS,7.0,8.0
,,BRIENNE,HOUND,7.0,8.0
,,BRIENNE,LYANNA_MORMONT,7.0,8.0
,,BRONN,CRAYAH,7.0,8.0
,,DAENERYS,HOUND,7.0,8.0
,,DAENERYS,LYANNA_MORMONT,7.0,8.0
,,GENDRY,JON,7.0,8.0
,,GREY_WORM,LYANNA_MORMONT,7.0,8.0
,,GREY_WORM,PODRICK,7.0,8.0
,,JAIME,VARYS,7.0,8.0
,,JON,NED,7.0,8.0
,,JON,RHAEGAR,7.0,8.0
,,LYANNA_MORMONT,SANSA,7.0,8.0
,,LYANNA_MORMONT,TYRION,7.0,8.0
,,ALYS,DAVOS,6.0,8.0
,,ALYS,VARYS,6.0,8.0
,,ARYA,BRIENNE,6.0,8.0
,,BERIC,GENDRY,6.0,8.0
,,BERIC,MELISANDRE,6.0,8.0
,,BRAN,JORAH,6.0,8.0
,,BRAN,MISSANDEI,6.0,8.0
,,BRAN,YOHN_ROYCE,6.0,8.0
,,BRIENNE,MAESTER_WOLKAN,6.0,8.0
,,BRIENNE,MISSANDEI,6.0,8.0
,,BRIENNE,YOHN_ROYCE,6.0,8.0
,,CERSEI,HOUND,6.0,8.0
,,DAENERYS,YOHN_ROYCE,6.0,8.0
,,DAVOS,GENDRY,6.0,8.0
,,DAVOS,GILLY,6.0,8.0
,,DAVOS,MAESTER_WOLKAN,6.0,8.0
,,DAVOS,YOHN_ROYCE,6.0,8.0
,,EURON,MOUNTAIN,6.0,8.0
,,EURON,QYBURN,6.0,8.0
,,GENDRY,TYRION,6.0,8.0
,,GREY_WORM,HOUND,6.0,8.0
,,GREY_WORM,QHONO,6.0,8.0
,,JON,MAESTER_WOLKAN,6.0,8.0
,,LITTLE_SAM,SANSA,6.0,8.0
,,LITTLE_SAM,TYRION,6.0,8.0
,,LITTLE_SAM,VARYS,6.0,8.0
,,LYANNA_MORMONT,TORMUND,6.0,8.0
,,QHONO,SAM,6.0,8.0
,,SAM,VARYS,6.0,8.0
,,SAM,YOHN_ROYCE,6.0,8.0
,,TORMUND,VARYS,6.0,8.0
,,ALYS,BRAN,5.0,8.0
,,ALYS,DAENERYS,5.0,8.0
,,ALYS,GREY_WORM,5.0,8.0
,,ALYS,JON,5.0,8.0
,,ALYS,JORAH,5.0,8.0
,,ALYS,LYANNA_MORMONT,5.0,8.0
,,ALYS,SANSA,5.0,8.0
,,ARYA,CERSEI,5.0,8.0
,,ARYA,JORAH,5.0,8.0
,,ARYA,MISSANDEI,5.0,8.0
,,BRAN,LYANNA_MORMONT,5.0,8.0
,,BRIENNE,BRONN,5.0,8.0
,,BRONN,DIRAH,5.0,8.0
,,BRONN,MAREI,5.0,8.0
,,CERSEI,GREY_WORM,5.0,8.0
,,EDMURE,SANSA,5.0,8.0
,,GENDRY,ROBERT,5.0,8.0
,,GENDRY,SANSA,5.0,8.0
,,GILLY,TORMUND,5.0,8.0
,,GREY_WORM,MELISANDRE,5.0,8.0
,,GREY_WORM,YOHN_ROYCE,5.0,8.0
,,JOFFREY,TYRION,5.0,8.0
,,LYANNA_MORMONT,VARYS,5.0,8.0
,,MELISANDRE,TORMUND,5.0,8.0
,,MISSANDEI,MOUNTAIN,5.0,8.0
,,SAM,MAESTER_WOLKAN,5.0,8.0
,,THEON,TYRION,5.0,8.0
,,TORMUND,WILLA,5.0,8.0
,,TYRION,TYWIN,5.0,8.0
,,VARYS,MAESTER_WOLKAN,5.0,8.0
,,ALYS,BRIENNE,4.0,8.0
,,ALYS,JAIME,4.0,8.0
,,ALYS,SAM,4.0,8.0
,,ALYS,THEON,4.0,8.0
,,ALYS,YOHN_ROYCE,4.0,8.0
,,ARYA,LYANNA_MORMONT,4.0,8.0
,,ARYA,MAESTER_WOLKAN,4.0,8.0
,,ARYA,OWEN,4.0,8.0
,,ARYA,QHONO,4.0,8.0
,,ARYA,THEON,4.0,8.0
,,ARYA,YOHN_ROYCE,4.0,8.0
,,BERIC,DAENERYS,4.0,8.0
,,BERIC,DAVOS,4.0,8.0
,,BERIC,LYANNA_MORMONT,4.0,8.0
,,BERIC,SANSA,4.0,8.0
,,BRAN,GENDRY,4.0,8.0
,,BRAN,MAESTER_WOLKAN,4.0,8.0
,,BRAN,QHONO,4.0,8.0
,,BRAN,TORMUND,4.0,8.0
,,BRIENNE,QHONO,4.0,8.0
,,BRONN,CERSEI,4.0,8.0
,,DAENERYS,MOUNTAIN,4.0,8.0
,,DAENERYS,PODRICK,4.0,8.0
,,DAENERYS,QHONO,4.0,8.0
,,DAENERYS,QYBURN,4.0,8.0
,,DAENERYS,VISERYS,4.0,8.0
,,DAVOS,JORAH,4.0,8.0
,,DAVOS,LYANNA_MORMONT,4.0,8.0
,,DAVOS,MISSANDEI,4.0,8.0
,,DAVOS,QHONO,4.0,8.0
,,DAVOS,TEELA,4.0,8.0
,,DORNISH_PRINCE,YARA,4.0,8.0
,,EDDISON_TOLLETT,GREY_WORM,4.0,8.0
,,EDDISON_TOLLETT,JORAH,4.0,8.0
,,EDMURE,YOHN_ROYCE,4.0,8.0
,,EURON,HARRY,4.0,8.0
,,EURON,MISSANDEI,4.0,8.0
,,EURON,TYRION,4.0,8.0
,,GILLY,MISSANDEI,4.0,8.0
,,GREY_WORM,MAESTER_WOLKAN,4.0,8.0
,,HOUND,JON,4.0,8.0
,,HOUND,NORA,4.0,8.0
,,HOUND,PODRICK,4.0,8.0
,,HOUND,QYBURN,4.0,8.0
,,JAIME,QHONO,4.0,8.0
,,JAIME,YOHN_ROYCE,4.0,8.0
,,JON,QHONO,4.0,8.0
,,JON,THEON,4.0,8.0
,,JON,YOHN_ROYCE,4.0,8.0
,,JORAH,MISSANDEI,4.0,8.0
,,JORAH,PODRICK,4.0,8.0
,,JORAH,QHONO,4.0,8.0
,,JORAH,YOHN_ROYCE,4.0,8.0
,,LYANNA,NED,4.0,8.0
,,LYANNA,RHAEGAR,4.0,8.0
,,LYANNA_MORMONT,QHONO,4.0,8.0
,,LYANNA_MORMONT,THEON,4.0,8.0
,,LYANNA_MORMONT,YOHN_ROYCE,4.0,8.0
,,MAESTER_WOLKAN,YOHN_ROYCE,4.0,8.0
,,MISSANDEI,SAM,4.0,8.0
,,QHONO,SANSA,4.0,8.0
,,QHONO,TORMUND,4.0,8.0
,,QHONO,TYRION,4.0,8.0
,,QHONO,VARYS,4.0,8.0
,,ROBIN,MAESTER_WOLKAN,4.0,8.0
,,SAM,THEON,4.0,8.0
,,SANSA,YARA,4.0,8.0
,,VARYS,YOHN_ROYCE,4.0,8.0
,,ALYS,ARYA,3.0,8.0
,,ALYS,MAESTER_WOLKAN,3.0,8.0
,,ALYS,TORMUND,3.0,8.0
,,ARYA,JAIME,3.0,8.0
,,ARYA,NIGHT_KING,3.0,8.0
,,ARYA,YARA,3.0,8.0
,,BERIC,BRAN,3.0,8.0
,,BERIC,NED_UMBER,3.0,8.0
,,BERIC,THEON,3.0,8.0
,,BERIC,TYRION,3.0,8.0
,,BERIC,VARYS,3.0,8.0
,,BRAN,BRONN,3.0,8.0
,,BRAN,PODRICK,3.0,8.0
,,BRIENNE,EDDISON_TOLLETT,3.0,8.0
,,CERSEI,JON,3.0,8.0
,,CERSEI,SANSA,3.0,8.0
,,CERSEI,TYWIN,3.0,8.0
,,CERSEI,VARYS,3.0,8.0
,,CRAYAH,MAREI,3.0,8.0
,,CRAYAH,QYBURN,3.0,8.0
,,DAENERYS,RANDYLL,3.0,8.0
,,DAENERYS,YARA,3.0,8.0
,,DAVOS,HOUND,3.0,8.0
,,DAVOS,THEON,3.0,8.0
,,DIRAH,MAREI,3.0,8.0
,,DORNISH_PRINCE,ROBIN,3.0,8.0
,,EDDISON_TOLLETT,GENDRY,3.0,8.0
,,EDDISON_TOLLETT,HOUND,3.0,8.0
,,EDDISON_TOLLETT,JAIME,3.0,8.0
,,EDMURE,MAESTER_WOLKAN,3.0,8.0
,,EDMURE,RIVERLANDS_LORD,3.0,8.0
,,EDMURE,ROBIN,3.0,8.0
,,EDMURE,SAM,3.0,8.0
,,EDMURE,TYRION,3.0,8.0
,,GENDRY,VALE_LORD,3.0,8.0
,,GENDRY,YOHN_ROYCE,3.0,8.0
,,GREY_WORM,MOUNTAIN,3.0,8.0
,,GREY_WORM,THEON,3.0,8.0
,,GREY_WORM,UNSULLIED_CAPTAIN,3.0,8.0
,,GREY_WORM,YARA,3.0,8.0
,,HOUND,SARRA,3.0,8.0
,,HOUND,VICKY,3.0,8.0
,,IRONBORN_LORD,VALE_LORD,3.0,8.0
,,IRONBORN_LORD,YARA,3.0,8.0
,,JAIME,MISSANDEI,3.0,8.0
,,JON,ROBERT,3.0,8.0
,,JORAH,THEON,3.0,8.0
,,LYANNA,VARYS,3.0,8.0
,,LYANNA_MORMONT,MISSANDEI,3.0,8.0
,,MARWYN,SAM,3.0,8.0
,,MISSANDEI,QYBURN,3.0,8.0
,,MOUNTAIN,TYRION,3.0,8.0
,,NED,RHAEGAR,3.0,8.0
,,NED,SANSA,3.0,8.0
,,NED_UMBER,SANSA,3.0,8.0
,,RANDYLL,SAM,3.0,8.0
,,RHAEGAR,VARYS,3.0,8.0
,,RIVERLANDS_LORD,YOHN_ROYCE,3.0,8.0
,,ROBIN,SAM,3.0,8.0
,,ROBIN,SANSA,3.0,8.0
,,ROBIN,YOHN_ROYCE,3.0,8.0
,,THEON,TORMUND,3.0,8.0
,,THEON,VARYS,3.0,8.0
,,AEGON,DAENERYS,2.0,8.0
,,AERYS,DAENERYS,2.0,8.0
,,AERYS,JON,2.0,8.0
,,ALANNA,OWEN,2.0,8.0
,,ALTON,JAIME,2.0,8.0
,,ALYS,BERIC,2.0,8.0
,,ALYS,GENDRY,2.0,8.0
,,ALYS,MISSANDEI,2.0,8.0
,,ALYS,QHONO,2.0,8.0
,,ARYA,DORNISH_PRINCE,2.0,8.0
,,ARYA,EDDISON_TOLLETT,2.0,8.0
,,ARYA,EDMURE,2.0,8.0
,,ARYA,IRONBORN_LORD,2.0,8.0
,,ARYA,MOUNTAIN,2.0,8.0
,,ARYA,PODRICK,2.0,8.0
,,ARYA,RIVERLANDS_LORD,2.0,8.0
,,ARYA,ROBIN,2.0,8.0
,,ARYA,VALE_LORD,2.0,8.0
,,BERIC,GILLY,2.0,8.0
,,BERIC,NIGHT_KING,2.0,8.0
,,BERIC,PODRICK,2.0,8.0
,,BERIC,QHONO,2.0,8.0
,,BERIC,TEELA,2.0,8.0
,,BERIC,YOHN_ROYCE,2.0,8.0
,,BRAN,DORNISH_PRINCE,2.0,8.0
,,BRAN,EDMURE,2.0,8.0
,,BRAN,IRONBORN_LORD,2.0,8.0
,,BRAN,RIVERLANDS_LORD,2.0,8.0
,,BRAN,ROBIN,2.0,8.0
,,BRAN,VALE_LORD,2.0,8.0
,,BRAN,YARA,2.0,8.0
,,BRIENNE,CATELYN,2.0,8.0
,,BRIENNE,DORNISH_PRINCE,2.0,8.0
,,BRIENNE,EDMURE,2.0,8.0
,,BRIENNE,IRONBORN_LORD,2.0,8.0
,,BRIENNE,RIVERLANDS_LORD,2.0,8.0
,,BRIENNE,ROBIN,2.0,8.0
,,BRIENNE,THEON,2.0,8.0
,,BRIENNE,VALE_LORD,2.0,8.0
,,BRIENNE,YARA,2.0,8.0
,,BRONN,DAENERYS,2.0,8.0
,,BRONN,JOFFREY,2.0,8.0
,,CERSEI,CERSEIS_BABY,2.0,8.0
,,CERSEI,ROBERT,2.0,8.0
,,CERSEIS_BABY,JAIME,2.0,8.0
,,CERSEIS_BABY,TYRION,2.0,8.0
,,CRAYAH,WILLIAM,2.0,8.0
,,DAENERYS,DICKON,2.0,8.0
,,DAENERYS,EDDISON_TOLLETT,2.0,8.0
,,DAENERYS,LYANNA,2.0,8.0
,,DAENERYS,NED_UMBER,2.0,8.0
,,DAENERYS,ROBERT,2.0,8.0
,,DAENERYS,TYWIN,2.0,8.0
,,DAVOS,DORNISH_PRINCE,2.0,8.0
,,DAVOS,EDDISON_TOLLETT,2.0,8.0
,,DAVOS,EDMURE,2.0,8.0
,,DAVOS,HARRY,2.0,8.0
,,DAVOS,IRONBORN_LORD,2.0,8.0
,,DAVOS,RIVERLANDS_LORD,2.0,8.0
,,DAVOS,ROBIN,2.0,8.0
,,DAVOS,VALE_LORD,2.0,8.0
,,DAVOS,YARA,2.0,8.0
,,DICKON,RANDYLL,2.0,8.0
,,DICKON,SAM,2.0,8.0
,,DORNISH_PRINCE,EDMURE,2.0,8.0
,,DORNISH_PRINCE,GENDRY,2.0,8.0
,,DORNISH_PRINCE,GREY_WORM,2.0,8.0
,,DORNISH_PRINCE,IRONBORN_LORD,2.0,8.0
,,DORNISH_PRINCE,MAESTER_WOLKAN,2.0,8.0
,,DORNISH_PRINCE,RIVERLANDS_LORD,2.0,8.0
,,DORNISH_PRINCE,SAM,2.0,8.0
,,DORNISH_PRINCE,SANSA,2.0,8.0
,,DORNISH_PRINCE,TYRION,2.0,8.0
,,DORNISH_PRINCE,VALE_LORD,2.0,8.0
,,DORNISH_PRINCE,YOHN_ROYCE,2.0,8.0
,,EDDISON_TOLLETT,GILLY,2.0,8.0
,,EDDISON_TOLLETT,LYANNA_MORMONT,2.0,8.0
,,EDDISON_TOLLETT,NED_UMBER,2.0,8.0
,,EDDISON_TOLLETT,SANSA,2.0,8.0
,,EDDISON_TOLLETT,TEELA,2.0,8.0
,,EDMURE,GENDRY,2.0,8.0
,,EDMURE,GREY_WORM,2.0,8.0
,,EDMURE,IRONBORN_LORD,2.0,8.0
,,EDMURE,VALE_LORD,2.0,8.0
,,EDMURE,YARA,2.0,8.0
,,EURON,GREY_WORM,2.0,8.0
,,EURON,THEON,2.0,8.0
,,EURON,VARYS,2.0,8.0
,,GENDRY,IRONBORN_LORD,2.0,8.0
,,GENDRY,LYANNA_MORMONT,2.0,8.0
,,GENDRY,MAESTER_WOLKAN,2.0,8.0
,,GENDRY,QHONO,2.0,8.0
,,GENDRY,RIVERLANDS_LORD,2.0,8.0
,,GENDRY,ROBIN,2.0,8.0
,,GENDRY,YARA,2.0,8.0
,,GILLY,PODRICK,2.0,8.0
,,GILLY,TEELA,2.0,8.0
,,GREY_WORM,HARRY,2.0,8.0
,,GREY_WORM,IRONBORN_LORD,2.0,8.0
,,GREY_WORM,RIVERLANDS_LORD,2.0,8.0
,,GREY_WORM,ROBIN,2.0,8.0
,,GREY_WORM,VALE_LORD,2.0,8.0
,,HARRY,JON,2.0,8.0
,,HOUND,TYRION,2.0,8.0
,,HOUND,WILLA,2.0,8.0
,,IRONBORN_LORD,MAESTER_WOLKAN,2.0,8.0
,,IRONBORN_LORD,RIVERLANDS_LORD,2.0,8.0
,,IRONBORN_LORD,ROBIN,2.0,8.0
,,IRONBORN_LORD,SAM,2.0,8.0
,,IRONBORN_LORD,SANSA,2.0,8.0
,,IRONBORN_LORD,TYRION,2.0,8.0
,,IRONBORN_LORD,YOHN_ROYCE,2.0,8.0
,,JAIME,MAESTER_WOLKAN,2.0,8.0
,,JAIME,QYBURN,2.0,8.0
,,JAIME,THEON,2.0,8.0
,,JAIME,TYWIN,2.0,8.0
,,JOFFREY,SANSA,2.0,8.0
,,JON,PODRICK,2.0,8.0
,,JON,TEELA,2.0,8.0
,,JON,UNSULLIED_CAPTAIN,2.0,8.0
,,LITTLE_SAM,MISSANDEI,2.0,8.0
,,LITTLE_SAM,PODRICK,2.0,8.0
,,LITTLE_SAM,SAM,2.0,8.0
,,LITTLEFINGER,RAMSAY,2.0,8.0
,,LYANNA,ROBERT,2.0,8.0
,,LYANNA,SAM,2.0,8.0
,,MAESTER_WOLKAN,YARA,2.0,8.0
,,MELISANDRE,QHONO,2.0,8.0
,,MISSANDEI,MAESTER_WOLKAN,2.0,8.0
,,MISSANDEI,PODRICK,2.0,8.0
,,MISSANDEI,QHONO,2.0,8.0
,,MISSANDEI,YOHN_ROYCE,2.0,8.0
,,MOUNTAIN,VARYS,2.0,8.0
,,NED,ROBERT,2.0,8.0
,,NED,VARYS,2.0,8.0
,,NED_UMBER,TORMUND,2.0,8.0
,,PODRICK,SANSA,2.0,8.0
,,PODRICK,THEON,2.0,8.0
,,PODRICK,VARYS,2.0,8.0
,,QHONO,MAESTER_WOLKAN,2.0,8.0
,,QHONO,THEON,2.0,8.0
,,QHONO,YOHN_ROYCE,2.0,8.0
,,RHAEGAR,SAM,2.0,8.0
,,RIVERLANDS_LORD,MAESTER_WOLKAN,2.0,8.0
,,RIVERLANDS_LORD,ROBIN,2.0,8.0
,,RIVERLANDS_LORD,SAM,2.0,8.0
,,RIVERLANDS_LORD,SANSA,2.0,8.0
,,RIVERLANDS_LORD,TYRION,2.0,8.0
,,RIVERLANDS_LORD,VALE_LORD,2.0,8.0
,,RIVERLANDS_LORD,YARA,2.0,8.0
,,ROBERT,SAM,2.0,8.0
,,ROBIN,TYRION,2.0,8.0
,,ROBIN,VALE_LORD,2.0,8.0
,,ROBIN,YARA,2.0,8.0
,,SAM,TEELA,2.0,8.0
,,SAM,VALE_LORD,2.0,8.0
,,SAM,YARA,2.0,8.0
,,SANSA,SARRA,2.0,8.0
,,SANSA,VALE_LORD,2.0,8.0
,,SANSA,WILLA,2.0,8.0
,,SARRA,TORMUND,2.0,8.0
,,SARRA,WILLA,2.0,8.0
,,TEELA,TORMUND,2.0,8.0
,,THEON,MAESTER_WOLKAN,2.0,8.0
,,THEON,YOHN_ROYCE,2.0,8.0
,,TORMUND,YOHN_ROYCE,2.0,8.0
,,TYRION,VALE_LORD,2.0,8.0
,,TYRION,YARA,2.0,8.0
,,VALE_LORD,MAESTER_WOLKAN,2.0,8.0
,,VALE_LORD,YARA,2.0,8.0
,,VALE_LORD,YOHN_ROYCE,2.0,8.0
,,YARA,YOHN_ROYCE,2.0,8.0
